MZmine_ID,MB1,MB2,MB3,MB4,MB5,D1S1_1,D1S1_2,D1S1_3,D1S2_1,D1S2_2,D1S2_3,D1S3_1,D1S3_2,D1S3_3,D1S4_1,D1S4_2,D1S4_3,D2S1_1,D2S1_2,D2S1_3,D2S2_1,D2S2_2,D2S2_3,D2S3_1,D2S3_2,D2S3_3,D2S4_1,D2S4_2,D2S4_3,D3S1_1,D3S1_2,D3S1_3,D3S2_1,D3S2_2,D3S2_3,D3S3_1,D3S3_2,D3S3_3,D3S4_1,D3S4_2,D3S4_3,Pooled_1,Pooled_2,Pooled_3,Pooled_4,10ppb_1,100ppb_1,250ppb_1,500ppb_1,1000ppb_1,10ppb_2,100ppb_2,500ppb_2,1000ppb_2,250ppb_2,250ppb_3,250ppb_4,m/z,Retention Time,Mass,Ionization mode
194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,106.593315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,399.204,367.38168,1,1,1,399.204,367.38168,1,1,1,1,1,151.039435,5.1538486,152.046711,Esi-
298,1,1,1,1,1,930.07623,1158.1111,1134.4081,658.43756,772.8921,876.13885,647.3796,753.90076,776.05804,1,1,1,1,704.2112,690.3766,1229.5435,1396.0154,1189.6073,793.23047,929.10266,894.00415,1,1,1,1,1,1,1,1,1,541.81757,560.3159,485.93945,1,1,1,1,552.3302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,151.0394676,6.660378,152.0467436,Esi-
503,1,1,1,1,1,321.2642,352.01645,456.56284,1,340.89145,358.1131,628.81067,740.9596,734.2404,1,1,1,1,171.83661,178.94049,491.00665,561.1311,501.63416,347.04526,399.08133,1,1,1,1,1041.5502,1143.5475,1069.8097,952.60114,1021.4239,1038.803,1354.4867,1541.7457,1299.9645,1,1,1,391.46597,496.11563,488.21362,455.7137,1,1,1,1,1,1,1,1,1,1,1,1,152.0348309,8.29152,153.0421069,Esi-
121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,165.31424,1,152.38791,1,1,114.50955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152.0348313,3.1828275,153.0421073,Esi-
115,401.7598,412.26434,436.6269,503.39963,435.68823,427.05127,558.719,501.89673,437.07233,481.582,465.9254,388.2049,489.60583,516.1799,363.26624,491.8636,461.90826,408.18814,463.92438,516.0303,428.69934,486.7271,408.6123,372.69656,470.5716,477.41144,438.23148,510.00955,442.8742,417.2269,494.80536,410.88318,440.06873,473.7555,389.69214,517.0299,504.078,398.70163,437.13477,474.15198,414.63507,364.0854,391.06314,229.10107,444.61633,1,1,341.9161,183.36221,471.70963,1,1,183.36221,471.70963,529.52576,312.24597,476.1109,153.0743492,2.8898795,154.0816252,Esi-
190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1362.951,1500.5145,1579.7477,1372.1764,1,1,1,725.00684,1442.7743,1,1,725.00684,1442.7743,1,1,1,156.0121671,5.09585,157.0194431,Esi-
109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2576.541,2981.9329,3206.8997,2784.2742,1,1,305.26926,1243.2113,2675.3645,1,1,1243.2113,2675.3645,813.1457,564.4199,515.7734,156.9959061,1.7678757,158.0031821,Esi-
146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3443.062,3963.75,4122.956,3481.6946,1,141.64284,983.0369,2011,3657.626,1,141.64284,2011,3657.626,1162.0916,1185.5029,1043.8717,157.0548008,3.9215443,158.0620768,Esi-
779,282.55304,286.99435,360.05484,311.11438,245.63734,361.9336,469.85046,363.45398,343.66602,418.91086,353.33322,404.29843,426.37198,470.3453,363.06107,439.655,345.4336,302.37726,394.4668,418.3322,1,529.67694,423.02805,356.46857,422.3803,379.62042,363.87744,433.29523,334.72162,379.6176,444.32468,445.993,407.35825,433.09912,328.47275,371.02148,477.051,451.0183,370.28494,394.96634,410.1836,434.46503,570.1876,485.39417,384.1132,796.43274,727.49115,664.4481,483.729,257.2664,796.43274,727.49115,483.729,257.2664,697.85986,746.3436,642.046,157.1228876,10.3531275,158.1301636,Esi-
1271,296.7875,212.19846,374.0499,294.7848,254.49316,1,376.3365,1,1,1,451.6601,145.30057,492.8379,1,1,205.72531,243.49786,1,253.34717,370.97394,166.0914,1,1,1,1,1,193.03307,460.565,1,146.8261,390.9804,349.82126,181.73026,1,520.86316,181.00922,256.10532,1,1,230.26152,181.916,1,201.43713,1,178.09654,385.05743,206.87723,189.61108,226.20981,438.23898,385.05743,206.87723,226.20981,438.23898,223.31418,1,214.19376,157.122956,17.36227,158.130232,Esi-
52,158.17725,166.41595,1,231.99623,193.06958,5052.138,6073.03,6216.536,4827.189,5553.058,6053.5605,5505.307,6491.566,6675.08,2071.9282,2432.896,2449.9382,3896.0215,4646.478,4753.896,6677.477,8184.73,7521.1313,5899.0713,6873.157,6756.318,1677.8379,1919.5411,1827.8123,5839.33,6703.941,6158.601,5636.7847,6522.1426,5805.463,6306.1914,6874.647,6175.6396,1738.447,1934.6047,1709.7427,2988.8115,3554.9944,3752.9128,3336.2239,1230.0575,1,1,1,1,1230.0575,1,1,1,90.550896,1,1,158.9779857,0.8336223,159.9852617,Esi-
768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1785.4891,1650.5273,1866.7988,1688.8588,1,1,1,561.4066,1501.9055,1,1,561.4066,1501.9055,316.7544,276.86792,244.38466,159.1177605,10.312489,160.1250365,Esi-
49,1,1,1,1,1,848.23267,921.18787,877.877,747.6888,915.4759,917.2327,866.3878,1017.3447,1114.434,333.02216,329.10605,441.79272,599.43365,798.6493,809.3638,974.8139,1311.3058,1229.118,981.5094,1146.3813,1042.1675,268.1542,325.1442,294.5592,978.82666,1064.6523,971.8474,870.69037,1007.83813,964.2182,978.06744,1100.4791,910.5022,296.514,1,284.27542,518.15796,591.63574,535.207,553.38635,1,1,1,1,1,1,1,1,1,1,1,1,159.9792466,0.83506596,160.9865226,Esi-
186,312.36176,1,1,1,339.93695,1,1,1,1,1,1,1,1,1,1,341.66345,1,300.8959,1,1,230.34303,1,1,280.44177,1,1,1,365.31555,1,1,1,237.24628,1,1,1,1,1,1,302.75687,316.4989,1,235.8787,220.35193,232.68324,212.48872,1,310.34906,1,331.13165,325.67456,1,310.34906,331.13165,325.67456,362.9442,383.75107,1,160.0370638,5.076295,161.0443398,Esi-
50,1,44.999172,84.71117,119.517235,1,1,1903.6133,1894.9244,1250.7812,1652.3427,1766.0792,1635.9962,1888.6564,1900.1973,874.4181,1044.3198,1078.5063,1054.562,1347.3611,1443.451,1065.6533,2473.8652,2315.3757,1675.6202,2036.4637,2104.8594,529.16486,1,656.32196,1696.5757,1930.8815,1846.4686,1,1904.8043,1574.4359,1897.5299,1992.1019,1807.1554,540.54047,619.30585,528.3561,754.9866,623.3806,657.31885,830.76105,203.99449,44.680023,1,1,1,203.99449,44.680023,1,1,1,1,1,160.9761253,0.83669204,161.9834013,Esi-
519,1,1,1,1,1,136.26431,145.71468,126.25485,1,136.91937,167.90239,113.78995,134.96968,157.85168,99.61755,1,1,1,140.72014,120.932335,111.28212,1,1,112.3119,139.03592,109.714874,1,1,1,1,1,112.83994,120.93845,144.31203,146.80885,132.57326,151.8721,1,98.64717,1,1,472.20874,533.8591,601.4888,543.757,108.72373,1,1,224.65941,268.58667,108.72373,1,224.65941,268.58667,1,1,120.22577,161.0240769,8.330649,162.0313529,Esi-
288,1,1,1,1,1,1,1,1,1,1,1,1,1,81.86927,1,1,1,1,1,1,1,1,1,1,1,93.43584,1,1,1,1,138.7465,148.97253,133.0428,1,112.50816,1,216.60652,185.50732,1,1,1,1,90.31106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.0602613,6.557219,162.0675373,Esi-
753,1,124.3104,1,1,1,1,1,271.02286,1,1,223.76323,222.57948,261.79718,266.966,186.1223,215.64845,1,1,1,1,220.56694,1,1,1,1,226.82976,1,1,1,1,1,1,1,1,236.26704,253.18362,1,1,1,191.84898,1,3615.4602,3844.767,3999.6025,3568.127,200.19624,362.5484,603.50806,1098.3967,3181.861,200.19624,362.5484,1098.3967,3181.861,790.2608,808.90564,689.8203,161.1307334,10.23388,162.1380094,Esi-
108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15585.859,17860.65,18705.229,16345.166,1,1933.8088,4661.281,8379.933,14401.584,1,1933.8088,8379.933,14401.584,5277.7036,5676.5967,5087.5693,161.9862321,1.6708943,162.9935081,Esi-
222,1,1,1,1,1,1,185.42934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162.0558775,5.703299,163.0631535,Esi-
754,49.03725,50.694553,1,1,1,78.39542,90.57483,85.62793,1,84.63191,1,70.617325,94.74116,1,65.15821,82.172356,1,1,95.01357,81.41595,1,1,92.44082,78.80602,83.25262,1,1,72.67601,1,91.95022,1,72.87642,1,88.34422,1,1,1,77.191055,1,72.574875,61.85106,527.9244,603.8933,618.8372,541.12177,1,82.6109,139.61313,225.2082,472.30618,1,82.6109,225.2082,472.30618,154.23335,155.6223,125.934654,162.1355325,10.233876,163.1428085,Esi-
87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.64027,371.13788,544.91064,544.0766,1,1,1,1,1,1,1,1,1,1,1,1,162.9817839,0.882385,163.9890599,Esi-
279,1,1,1,1,1,1,1,1,1,1,200.24443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182.94983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,163.0394251,6.1617203,164.0467011,Esi-
702,1,1,1,1,1,1,100.03517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.46948,276.52676,1,1,232.54541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,163.0394763,9.780151,164.0467523,Esi-
207,1,1,1,1,1,121.690865,1,1,1,124.13782,1,1,1,1,1,1,1,1,1,89.20376,1,1,1,144.74977,1,1,1,1,1,1,183.43578,167.06046,144.94148,1,1,226.39117,246.6691,210.48285,1,1,1,1,126.4013,1,91.906204,1,1,1,1,1,1,1,1,1,1,1,1,163.0394897,5.490127,164.0467657,Esi-
107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,758.31006,893.80896,1028.5204,915.97003,1,1,90.87061,410.02774,703.715,1,1,410.02774,703.715,136.13235,1,143.55817,163.9830915,1.672169,164.9903675,Esi-
125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124.901985,145.21625,1,109.01081,1,1,1,1,122.09117,1,1,1,122.09117,1,1,1,164.0334155,3.3515637,165.0406915,Esi-
459,1,1,1,1,1,1,1,1,1,1,1,1,1,110.42995,1,1,1,1,1,1,1,1,196.01373,1,127.453705,1,1,1,1,1,131.53285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,164.0712158,8.034493,165.0784918,Esi-
756,1,1,1,1,238.68521,504.98462,656.1624,619.65015,1,591.9939,561.56396,505.86383,621.16614,647.99567,1,505.59253,420.12912,465.17496,1,533.0125,547.13245,650.6718,607.1442,516.22314,602.7937,550.1958,357.57794,413.07928,1,592.88257,668.93774,577.8136,624.48126,704.6755,563.73376,663.1519,676.6397,579.7845,1,421.91928,1,635.2494,696.38245,682.1617,601.21375,1,369.31073,378.4748,510.70645,639.1439,1,369.31073,510.70645,639.1439,474.79782,537.0592,430.50482,164.1519738,10.23483,165.1592498,Esi-
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,411.02905,450.16547,423.13116,1,1,1,1,1,1,1,1,1,1,155.30626,1,1,1,1,1,1,1,1,1,1,1,1,1,836.4449,932.232,919.6367,835.14984,1,1,1,1,1,1,1,1,1,1,1,1,164.9273221,0.8084765,165.9345981,Esi-
130,1,1,1,1,1,1,108.14104,1,1,88.025665,97.047226,1,1,84.15628,1,1,1,1,1,1,199.1264,260.94217,222.31728,141.56827,174.35146,164.39827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,165.0186574,3.5469427,166.0259334,Esi-
413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182.60274,203.91562,1,1,1,203.91562,1,1,1,194.75044,165.9785471,7.7569094,166.9858231,Esi-
492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,742.6974,1,1,1,562.2869,528.3544,1,1,1,1,1,1,1,1,155.97086,1,1,1,1,1,1,1,1,1,1,1,1,166.0172605,8.225836,167.0245365,Esi-
368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,553.07477,637.6493,552.5427,472.62418,549.8134,1,1,415.62875,1,1,1,1,1,139.0311,140.96927,129.11145,1,1,1,1,1,1,1,1,1,1,1,1,166.0173212,7.554757,167.0245972,Esi-
635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183.94884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.0506762,9.181326,167.0579522,Esi-
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.63339,119.37097,134.01382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261.39655,293.76822,322.8401,259.43515,1,1,1,1,1,1,1,1,1,1,1,1,166.9241035,0.8082473,167.9313795,Esi-
99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,341.97244,694.19104,1413.381,1,1,1,1,1,1,1,1,1,1,1,1,168.0061628,1.2173048,169.0134388,Esi-
366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,185.42776,223.4339,181.17497,1,1,159.90709,1,105.57009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,168.0142235,7.555554,169.0214995,Esi-
490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,203.77126,1,1,1,205.58461,193.55675,1,1,173.18336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,168.0143274,8.238749,169.0216034,Esi-
160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,347.4624,165.26866,1,1,1,347.4624,1,1,1,1,1,168.9886549,4.7489624,169.9959309,Esi-
122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,133.46263,1,1,127.71227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,169.086065,3.2612636,170.093341,Esi-
116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3788.7808,4268.4136,4425.441,3926.272,1,321.08643,897.83826,1755.2468,4005.547,1,321.08643,1755.2468,4005.547,1048.6051,1144.0027,939.04095,170.1181672,2.9193072,171.1254432,Esi-
100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.2199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,170.8441462,1.2627277,171.8514222,Esi-
152,1,1,1,1,1,1,1,1,1,179.16379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171.0119335,4.282003,172.0192095,Esi-
944,1,1,328.01996,280.76044,259.70914,280.50317,1128.6093,1080.0867,547.5664,973.66895,948.53375,335.48993,1076.2653,1119.5038,364.88535,512.3414,397.5607,371.64282,546.0107,464.2864,757.1169,998.95734,730.45,468.70145,714.2392,479.69727,372.5277,486.52518,367.51898,964.42285,1055.3695,1007.07837,493.1678,855.3517,737.7526,930.313,1018.86316,649.07916,1,361.62164,316.97928,545.89435,758.3374,811.2799,700.7804,329.13834,348.43027,368.18472,282.52927,254.72011,329.13834,348.43027,282.52927,254.72011,408.2281,453.2658,320.87112,171.1384518,11.750934,172.1457278,Esi-
101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,377.01288,433.27234,390.01526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172.8425208,1.2627333,173.8497968,Esi-
378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199.2598,228.52489,230.54657,1,1,1,1,1,92.67606,1,1,1,92.67606,1,1,1,174.5772327,7.595555,175.5845087,Esi-
102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,164.99223,202.62465,188.66333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174.8402802,1.2627333,175.8475562,Esi-
56,959.6008,1086.4664,1233.345,1295.9084,1134.465,11006.237,14032.532,14157.229,9977.049,12247.277,12953.48,11598.748,13894.275,14312.051,10827.081,11961.033,11906.082,9363.259,11876.84,12057.965,14409.354,17640.535,15927.002,13028.625,15168.036,14895.785,4820.936,5523.3003,5264.293,12377.911,14361.677,13428.912,12063.098,13139.708,12272.456,13444.548,14902.1045,13339.804,4935.651,5602.0283,4903.9526,7369.606,8165.2144,8526.191,7557.6753,664.8969,364.3241,931.17834,640.953,531.89624,664.8969,364.3241,640.953,531.89624,1383.1512,1532.337,1351.5167,174.9556718,0.8337308,175.9629478,Esi-
51,1,1,16.686237,1,1,159.78142,1,242.99486,90.72038,193.46677,142.55582,1,194.88469,167.09534,197.05069,1,1,132.07382,164.39459,1,228.32355,1,287.57928,132.37534,267.7961,176.24446,1,1,1,229.31926,229.62634,245.97374,1,210.1903,193.3493,210.65303,1,1,77.83068,83.32707,1,1,131.29648,1,119.28049,1,1,1,1,14.682472,1,1,1,14.682472,1,19.823086,1,176.957118,0.8334297,177.964394,Esi-
270,1,1,1,1,1,229.43661,1,248.64726,1,187.78775,1,252.35464,300.61304,314.92917,1,1,1,1,1,1,260.78207,1,1,1,194.55432,1,1,1,1,1,479.5626,395.1659,330.54877,1,399.27237,649.48773,681.4552,489.9531,1,1,1,1,156.46579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,177.0551216,6.7152023,178.0623976,Esi-
337,1,1,1,1,1,162.05624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,202.49768,200.62102,1,1,1,1,1,1,1,1,1,1,1,1,181.17331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,177.0553731,7.2366977,178.0626491,Esi-
198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3828.4182,4654.5605,4902.062,4117.2764,1,1,1,1885.3516,4003.6187,1,1,1885.3516,4003.6187,1210.3347,1170.0234,991.0304,177.1278174,5.269382,178.1350934,Esi-
375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116.143364,173.92102,147.53867,1,1,1,1,1,1,1,1,1,1,1,1,1,178.078787,7.598019,179.086063,Esi-
55,1,1,1,1,1,170.05711,250.16452,218.89816,192.12769,211.00473,190.54146,1,244.29158,225.03262,198.42291,205.8886,224.16803,185.31323,216.75136,235.20135,238.38254,331.89642,244.66962,249.73222,235.88571,294.3669,1,1,91.86925,189.25237,265.34213,249.1522,198.81567,286.522,156.17038,212.99239,215.46603,277.93716,1,1,1,105.48686,156.20985,1,115.8806,1,1,1,1,1,1,1,1,1,1,1,1,178.9487488,0.8372602,179.9560248,Esi-
91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1509.468,3239.12,3859.1135,3772.2024,1,1,1,560.79333,1010.23065,1,1,560.79333,1010.23065,1,1,1,178.9772239,0.93575513,179.9844999,Esi-
299,1,1,1,1,1,1,346.03568,1,1,1,1,1,1,248.56691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.0343852,6.7419825,180.0416612,Esi-
126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14989.371,16763.12,17525.24,15096.158,1,1744.5808,4287.0303,8078.9336,14921.14,1,1744.5808,8078.9336,14921.14,4972.9297,5074.7344,4338.323,179.057042,3.3612833,180.064318,Esi-
83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,426.94186,427.5579,1,1,1,1,181.83969,248.78966,1,1,181.83969,248.78966,1,1,1,180.9727663,0.8694004,181.9800423,Esi-
127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,153.26347,1,150.43219,146.12979,1,1,1,1,128.47444,1,1,1,128.47444,25.654472,1,1,181.060975,3.3632393,182.068251,Esi-
154,1,1,1,1,1,1,175.6455,198.76938,1,181.204,1,126.73324,179.51434,181.25342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183.0044511,4.3994927,184.0117271,Esi-
284,1,1,1,1,1,148.2366,1,1,122.927414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183.0364364,6.531272,184.0437124,Esi-
161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,312.73822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183.1022106,4.8016233,184.1094866,Esi-
995,7303.821,7234.0054,7680.9087,7559.7026,7267.0034,7045.418,8299.118,8119.3423,6506.888,8378.704,7526.754,6938.337,7881.705,7379.856,6458.0503,7669.2705,7910.681,6742.256,7864.3413,7806.1655,6909.959,7906.037,7172.026,6878.781,7407.7773,7484.255,6975.443,7532.2905,7227.729,6857.7524,8029.3794,6941.643,7164.3926,8079.023,6859.221,7388.253,8364.854,6870.2734,7342.751,7664.5405,7105.7705,7590.046,8874.99,8926.021,7550.1113,7509.193,7238.671,7016.9014,7292.5093,7655.5874,7509.193,7238.671,7292.5093,7655.5874,6936.0957,7951.829,6392.054,183.1749366,12.500935,184.1822126,Esi-
123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,252.35512,197.49644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,184.0974599,3.2730997,185.1047359,Esi-
1068,167.21947,1,191.8943,216.00365,159.4004,209.06091,275.47687,242.71732,146.17468,1,185.81445,184.35535,1,243.15337,174.9234,1,183.37326,1,199.72076,1,159.6792,254.81302,191.25394,195.09663,1,211.63577,194.07825,220.18227,191.75443,1,277.87607,231.41489,207.22928,265.51193,1,212.1228,252.80865,247.4024,188.87772,208.01071,176.60295,1,239.14723,1,179.33588,248.05501,1,1,189.31136,162.72302,248.05501,1,189.31136,162.72302,242.8336,231.80286,187.62584,185.1542292,12.996915,186.1615052,Esi-
1070,8088.1284,7882.4336,8113.2266,8572.338,7368.5415,7583.301,8428.238,8347.148,7882.6465,8414.595,8032.5786,7895.242,8642.184,8199.292,7281.153,8408.315,8340.462,7374.636,8679.609,8347.13,7004.832,8285.883,7786.422,7461.013,7840.547,7687.168,8082.5415,8300.919,7655.7944,7140.914,8437.502,7550.7256,7823.122,8539.387,7424.5474,7887.709,8654.495,7145.54,7502.071,8526.356,7536.1484,8649.557,9265.054,9511.252,7772.339,5797.317,6416.8096,7520.8867,7808.636,8469.437,5797.317,6416.8096,7808.636,8469.437,7498.007,8221.807,6631.215,185.1904387,12.510192,186.1977147,Esi-
324,1,1,1,1,1,1,1,1,1,1,1,1,1,302.22278,1,1,1,1,1,1,1,161.62357,1,1,1,1,1,1,1,224.1782,1,1,211.20554,1,1,1,1,399.6753,1,1,1,1,1,149.87558,1,1,1,1,1,1,1,1,1,1,1,1,1,186.055768,7.059854,187.063044,Esi-
314,1,1,1,1,1,1,1,173.39377,1,1,167.8277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,231.19543,1,203.46793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189.0549587,6.927676,190.0622347,Esi-
96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360.35303,354.7026,254.81915,156.6228,176.98817,220.11345,257.50525,362.50305,156.6228,176.98817,257.50525,362.50305,225.12538,308.76624,145.41844,190.9280877,0.9341776,191.9353637,Esi-
226,1,1,1,1,1,161.16321,173.139,194.57468,1,1,196.61803,218.89705,233.3404,243.77716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225.6628,180.94606,1,178.21594,1,1,1,216.84138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191.0681906,5.736433,192.0754666,Esi-
