MZmine_ID,MB1,MB2,MB3,MB4,MB5,D1S1_1,D1S1_2,D1S1_3,D1S2_1,D1S2_2,D1S2_3,D1S3_1,D1S3_2,D1S3_3,D1S4_1,D1S4_2,D1S4_3,D2S1_1,D2S1_2,D2S1_3,D2S2_1,D2S2_2,D2S2_3,D2S3_1,D2S3_2,D2S3_3,D2S4_1,D2S4_2,D2S4_3,D3S1_1,D3S1_2,D3S1_3,D3S2_1,D3S2_2,D3S2_3,D3S3_1,D3S3_2,D3S3_3,D3S4_1,D3S4_2,D3S4_3,Pooled_1,Pooled_2,Pooled_3,Pooled_4,10ppb_1,10ppb_2,100ppb_1,100ppb_2,250ppb_1,250ppb_2,250ppb_3,250ppb_4,500ppb_1,500ppb_2,1000ppb_1,1000ppb_2,m/z,Retention Time,Mass,Ionization mode
686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,113.64198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102.091795,3.8408961,101.084519,Esi+
369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1204.4812,1,1,1,1,1,1,1,1,1,1,1,178.83737,1,1,1,1,1,1,1,1,1,1,258.8895,272.75974,246.09363,1,1,1,1,1,1,1,1,1,1,1,1,102.1283958,0.8833788,101.1211198,Esi+
139,1,1,1,1,1,1219.3729,1194.9095,1166.7998,1201.2634,1284.5656,1211.339,1289.1311,1403.9122,1267.6635,1265.5586,1317.8295,1189.9396,1235.0824,1228.1946,1139.6627,1731.0973,1736.901,1446.5677,1456.1445,1525.8578,1336.6346,1,1,487.01074,1334.8839,1397.9255,1185.9875,1231.6455,1242.7875,1054.8784,1497.3295,1507.9878,1283.1229,480.88086,508.85767,471.2622,1123.4384,1114.0686,1,1,1,1,1,1,1,176.32329,1,126.54385,1,1,1,1,102.5358599,0.7292074,101.5285839,Esi+
181,1,1,1,1,1,266.30243,1,1,1,1,1,292.17612,1,308.76367,1,338.347,291.10245,1,1,231.32077,406.05923,463.90527,348.46115,353.8829,1,1,1,140.5733,1,1,1,1,1,1,240.73747,1,1,1,1,1,1,221.54709,240.24486,266.08875,1,1,1,1,1,1,1,1,1,1,1,1,1,102.9708359,0.7387302,101.9635599,Esi+
110,1,1,1,1,1,129.8994,133.39012,122.57938,149.21564,144.48427,141.59833,162.64108,1,1,163.37454,1,1,136.53899,1,1,192.99776,199.41519,150.18413,168.78723,176.5198,168.9064,1,72.065475,64.01824,191.82239,161.97923,141.96281,155.1382,179.82857,125.87693,191.91945,165.59344,168.67564,57.1678,69.756874,49.581398,1,1,1,114.01102,1,1,1,1,1,1,1,1,1,1,1,1,103.0340381,0.74428874,102.0267621,Esi+
532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,203.803,68.292534,63.32062,1,1,1,1,43.596066,64.65522,1,1,66.97277,66.97277,153.14203,153.14203,103.0340489,3.1419163,102.0267729,Esi+
6024,1,1,1,1,1,1,1,1,252.65393,258.52,190.41415,120.46105,110.02396,81.207794,1,1,1,1,1,1,243.63034,253.18027,138.40028,98.18626,73.33682,51.800304,1,1,1,1,27.035843,1,347.0848,382.1947,231.3751,249.3786,111.5542,176.71385,1,1,1,77.30578,58.82956,78.68808,53.201122,1,1,1,1,1,1,1,1,1,1,1,1,103.0390732,15.214221,102.0317972,Esi+
5590,1,1,1,1,1,45.37389,1,48.46938,152.67255,165.88911,138.09698,98.19786,121.1678,103.72851,21.914675,1,1,1,38.28689,1,115.135475,123.06204,80.77453,1,68.25219,1,1,1,1,116.874695,105.06577,69.52205,197.17653,117.90161,129.95488,168.83853,163.71092,113.60344,1,1,1,39.14689,49.708027,1,40.97104,1,1,1,1,1,1,1,1,1,1,1,1,103.0391688,14.016412,102.0318928,Esi+
5181,1,1,1,1,1,55.696426,68.90801,81.46751,1,1,75.43627,1,82.655914,73.184654,37.998943,38.564972,57.00514,1,1,1,1,17.000084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103.039193,12.728048,102.031917,Esi+
992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,268.5482,1,154.79784,1,1,1,1,1,1,269.62704,205.65607,1,1,298.59473,1,236.70201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103.0757752,4.9772186,102.0684992,Esi+
105,24.681856,1,1,28.165216,1,308.22824,288.19308,313.09222,342.8465,1,1,315.9401,363.90024,318.20917,320.10278,323.79758,1,335.45834,286.2929,281.37772,417.46045,467.0975,365.57635,388.5677,389.61032,333.98117,152.54453,1,1,334.1944,1,281.56073,306.73483,314.9256,290.61832,389.1196,378.5024,320.76593,1,130.33282,98.46217,290.4358,1,272.994,247.09277,77.027275,77.027275,1,1,26.813887,43.589085,45.96454,38.800354,49.064766,49.064766,1,1,104.0307247,0.72712123,103.0234487,Esi+
337,1,1,1,1,1,1313.4122,1723.3839,1783.012,844.9754,1068.6003,1194.5585,663.58844,863.36536,895.18115,19.116411,37.174824,45.9942,371.10596,462.56665,508.48206,778.89746,904.28424,1,815.60144,1050.3156,1,137.28494,202.28937,183.20172,1930.3518,2305.613,2232.1523,1,382.07727,354.94998,632.18616,1,640.87195,113.10487,1,147.91512,399.50037,487.7014,654.5875,1,1,1,1,1,1,1,1,1,1,1,1,1,104.107656,0.82021815,103.10038,Esi+
5974,1,1,839.4493,861.4256,573.0251,1,829.06335,759.1985,332.25708,843.0714,691.42004,367.24957,823.7407,791.34766,391.50818,804.87366,625.2033,429.55356,854.274,587.51276,447.92715,755.79175,596.9904,579.9099,814.4659,593.70966,603.48724,925.6121,608.33844,634.95514,723.49426,575.2839,608.78046,930.5746,1,656.11505,846.7642,538.0073,716.45447,873.3592,582.09845,1,670.4673,751.323,555.4756,1,1,1,1,1,681.46313,859.30225,599.75214,1,1,1,1,105.0010882,15.087025,103.9938122,Esi+
1657,540.23676,377.67188,280.41727,271.93784,228.94916,329.87817,261.0365,237.9429,243.78494,1,218.177,269.36572,1,1,261.36343,261.38443,218.05087,256.76447,249.69568,1,232.21918,1,162.97574,253.79721,257.4576,1,251.56677,256.62784,1,246.9524,222.05295,1,260.76877,247.35992,202.10193,230.02472,258.74957,1,277.175,267.04266,1,438.52988,242.36032,230.36768,207.20586,1074.3198,1074.3198,973.0909,973.0909,790.0667,268.2513,281.84006,1,599.3294,599.3294,612.60925,612.60925,105.0551802,6.4349537,104.0479042,Esi+
3325,1,143.01358,1,1,1,131.23189,168.00475,1,1,1,1,143.36646,1,1,150.75894,1,138.48117,1,1,1,148.86618,1,1,132.64282,132.55734,1,1,1,1,167.15083,1,130.12459,178.96095,1,134.1695,1,1,132.58292,1,1,151.8883,816.52124,1093.0034,954.11884,744.64905,1,1,295.40115,295.40115,1,1,1,349.27548,720.2555,720.2555,891.16583,891.16583,105.0704122,9.360365,104.0631362,Esi+
863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,808.48553,1019.9927,1072.075,861.4104,1,1,1,1,1,261.61804,1,1,1,1,688.0366,688.0366,105.0710306,4.7416863,104.0637546,Esi+
194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118.73342,1,1,1,1,1,1,1,1,1,1,1,1,1,133.04698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,105.4927205,0.72899723,104.4854445,Esi+
6022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124.52746,124.52746,118.79735,118.79735,1,1,1,1,96.05568,96.05568,1,1,107.0708373,15.205185,106.0635613,Esi+
1697,474.4408,445.04175,475.92184,461.96487,305.29797,223.06631,349.63818,361.8085,249.35153,302.5794,198.62968,343.90424,342.66806,327.02823,396.3181,421.4305,303.277,450.9027,464.8741,351.83728,350.31537,414.59564,236.71803,373.77087,430.2075,306.66074,417.10797,502.8955,331.9105,369.60513,269.08597,274.00043,389.9241,261.16415,188.4115,302.22025,369.96948,182.45657,457.26245,377.57382,314.495,260.61548,472.19833,404.7578,293.28625,626.81915,626.81915,617.17004,617.17004,628.7607,510.91187,540.13617,334.06232,525.696,525.696,489.60083,489.60083,107.0710015,6.5254054,106.0637255,Esi+
3224,1,1,1,1,1,1,355.7642,136.04321,1,300.00024,208.47618,1,281.17276,206.91385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107.0859568,9.103211,106.0786808,Esi+
439,117.37425,130.39403,1,253.02063,159.04199,1,81.303406,107.54663,1,103.21561,164.1472,1,1,81.834625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,108.0425793,1.4193529,107.0353033,Esi+
1448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,867.93414,1044.5029,1139.2648,814.01166,1,1,1,1,1,296.83942,1,1,1,1,912.618,912.618,108.0452004,6.1537023,107.0379244,Esi+
1017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102.01658,1,1,182.0686,1,1,141.95793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80.39775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.0277731,4.9954057,108.0204971,Esi+
595,1,1,1,1,1,86.09287,112.3137,1,1,120.04557,1,1,1,76.0347,1,1,1,97.783516,114.49941,1,189.46504,217.5953,167.30612,140.28389,159.5069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.0283346,3.2616916,108.0210586,Esi+
2850,1,1,1,1,1,108.9019,165.1279,151.13083,127.89271,1,125.63932,111.18991,162.83466,142.82521,1,1,1,1,1,1,1,1,128.33676,1,1,1,1,1,1,1,1,1,1,1,1,129.80098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.0654714,8.41799,108.0581954,Esi+
3899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,257.35257,336.50195,309.89014,222.94064,1,1,1,1,1,1,1,1,128.5815,128.5815,235.07632,235.07632,109.0654082,10.362145,108.0581322,Esi+
5102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,411.87897,1,1,1,1,1,1,1,1,1,1,1,185.86086,185.86086,109.0655065,12.646468,108.0582305,Esi+
688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.1014234,3.870035,108.0941474,Esi+
4690,1,1,1,1,1,1,121.49513,97.792984,1,150.607,142.98009,142.3564,223.68008,188.78752,1,1,1,1,1,1,1,83.49831,1,1,127.54794,1,1,1,1,145.20068,1,102.72215,110.77015,1,1,296.89084,1,103.282364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.1018948,11.888722,108.0946188,Esi+
5906,168.94766,145.89302,1,1,1,121.26915,1,1,1,1,1,1,132.43195,1,182.85733,1,1,92.97574,1,1,100.29216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101.475494,1,1,161.9076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.5220691,15.066491,108.5147931,Esi+
164,1,1,1,1,1,1,1,612.8688,1,1,1,1,1,1,1,1,581.98364,1,1,1,518.3962,583.0411,1,1,1,1,629.3543,736.77515,572.0696,1,1,1,1,1,1,1,1,1,708.3081,734.30457,602.1792,1,680.4159,1,565.03687,1,1,1,1,252.64066,331.88574,359.85425,1,1,1,1,1,109.9792842,0.7293713,108.9720082,Esi+
72,1,1,1,1,1,13042.052,16369.388,16659.16,14127.673,18338.828,18018.277,14523.759,18139.26,17722.8,6728.8403,8446.434,7980.5415,13302.887,16245.717,15118.256,20064.73,23405.426,20544.557,17834.373,20959.486,18353.654,4575.3247,5408.504,4538.914,16858.334,18899.549,16400.143,15741.296,17753.008,15546.997,18656.729,21138.232,17234.445,4116.4663,4583.76,3930.3027,10547.969,12979.668,13886.102,11504.515,1,1,1,1,1,1,1,1,1,1,1,1,110.0093925,0.7296024,109.0021165,Esi+
14,1,1,1,1,1,1,250.53345,1,1,275.41006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183.668,1,1,1,1,1,1,1,1,1,1,931.8561,931.8561,668.8069,668.8069,1,1,1,610.371,1,1,1,1,110.0150833,0.78822815,109.0078073,Esi+
513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,404.09625,518.29926,485.7901,428.92358,1,1,1,1,106.072586,153.6355,157.78406,107.364716,168.46432,168.46432,337.88043,337.88043,110.0607117,2.9482918,109.0534357,Esi+
680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51.52865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,110.1005269,3.8565,109.0932509,Esi+
141,1,1,1,1,1,2160.3325,2815.719,2861.6548,2494.1235,3094.33,3025.0398,2585.0063,3156.7292,3005.707,1093.3708,1388.8611,1366.2542,2202.5112,2885.5952,2426.0522,3453.6282,3958.1768,3145.765,2938.213,3503.6519,2894.7725,1,1,1,2822.673,3201.2466,2643.8804,2720.1646,3057.726,2570.2856,3222.5876,3504.8533,2696.7554,1,806.72784,1,1866.1912,2192.3733,2428.9827,1884.6521,1,1,1,1,1,1,1,1,1,1,1,1,111.0106691,0.7296024,110.0033931,Esi+
1621,1,1,1,1,1,1,1,1,1,1,1,1,341.4959,294.35605,1,1,109.425316,1,1,1,1,1,109.74712,1,1,1,1,1,1,1,1,1,1,1,170.90633,1,266.30588,1,1,1,1,120.964554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,111.0810116,6.4155493,110.0737356,Esi+
3856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,111.0810577,10.199314,110.0737817,Esi+
4679,153.02707,132.96445,1,145.99277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,106.84242,1,167.75693,1,1,1,1,1,1,171.59268,1,1,125.23241,1,1,1,1,1,1,1,1,1,173.02698,1,1,161.04031,161.04031,1,1,111.1174357,11.809405,110.1101597,Esi+
5889,1724.9958,1563.6649,1437.4639,1090.572,681.5368,1539.9965,1475.3242,1078.2614,1424.493,1431.5073,889.47174,1470.0431,1618.9648,993.2594,1637.9205,1683.4751,868.56323,1681.0677,1479.2115,805.1779,1449.045,1356.6566,763.773,1530.5349,1472.6285,709.05255,1745.9048,1438.1906,743.53015,1576.8234,1176.3131,622.452,1617.7402,1147.4343,659.0399,1353.7325,1118.1396,659.26166,1773.7052,1517.7582,891.50903,1651.5371,1571.0447,841.01514,650.4175,1984.1849,1984.1849,1907.5636,1907.5636,1824.3856,1517.7819,1281.764,388.0673,1726.0667,1726.0667,1764.5157,1764.5157,111.1174642,14.980918,110.1101882,Esi+
3549,1,1,464.0683,1,411.4087,1,1,1,293.52258,1,1,1,385.20114,1,1,1,1,1,1,1,1,1,324.6149,1,1,360.35516,1,1,373.69852,1,1,1,1,1,1,1,1,1,1,1,368.74533,303.7658,1,1,1,499.60986,499.60986,407.97253,407.97253,1,1,1,1,407.01163,407.01163,1,1,111.1816363,9.6910305,110.1743603,Esi+
100,1,1,1,1,1,1960.8679,2580.8835,1,2194.0098,2869.126,2861.819,2187.4773,2781.8123,2793.585,1059.3363,1,1252.2915,2011.7682,2583.2302,2176.223,3202.4993,3853.783,2946.679,2811.4102,3289.5032,2712.3738,742.59686,871.54736,1,2568.3674,3137.7527,2416.0813,2367.1355,2719.0686,2357.0125,2945.2043,3322.3506,2467.3425,1,751.91614,590.11914,1538.2212,2002.01,2135.896,1670.381,1,1,1,1,1,1,1,1,1,1,1,1,112.0071935,0.73012316,110.9999175,Esi+
1404,1,1,1,1,1,1,1,1,1,1,174.98305,1,1,153.59561,162.28629,1,1,1,1,1,1,1,1,1,164.48482,1,1,1,192.99399,1,195.60295,1,1,1,1,1,1,166.40964,1,1,175.0748,117.959625,187.80249,162.07082,1,1,1,1,1,1,1,1,1,1,1,147.58554,147.58554,112.0701599,6.0813327,111.0628839,Esi+
6584,106.17002,162.68636,167.06114,1,1,1,1,1,170.50623,1,1,69.56422,1,1,104.01141,1,1,1,1,1,74.91683,1,1,1,73.79509,1,1,1,1,72.786766,1,1,1,1,1,94.33282,79.4174,1,1,1,1,1,1,1,1,1,1,95.23357,95.23357,105.20877,84.07982,1,1,110.638435,110.638435,1,1,112.5194878,16.981142,111.5122118,Esi+
462,1,1,1,1,1,1,22.566347,1,52.93554,1,1,1,1,1,1,1,24.258991,21.43908,42.023952,1,1,1,1,1,1,76.61818,1,1,1,1,1,1,1,35.3992,1,1,1,1,1,1,1,216.92613,400.44995,1,153.39243,1,1,1,1,1,1,1,1,1,1,246.78128,246.78128,113.0238195,2.0287604,112.0165435,Esi+
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,105.60156,1,1,1,150.80634,150.80634,225.38622,225.38622,113.0824261,0.82731414,112.0751501,Esi+
388,1658.7118,1389.7169,1598.5216,689.94666,595.2953,1206.4509,1615.2372,1057.3087,1187.6132,1286.7001,724.89954,1137.0543,1684.0892,724.83014,1342.3828,1683.4519,914.0131,1288.0928,1493.8807,732.59344,1947.988,2080.256,736.2184,1361.0184,1323.7902,363.8462,945.37244,743.7308,567.4131,1276.9811,1616.266,872.5309,1275.1637,1674.1448,1,1549.7146,1607.9653,1233.2062,1174.4666,630.03265,432.47998,1008.6536,849.69556,617.8443,355.46677,1113.5215,1113.5215,1248.4658,1248.4658,1825.5961,1024.7244,913.1547,668.56055,1060.0745,1060.0745,1334.3861,1334.3861,113.9643056,0.89113134,112.9570296,Esi+
177,1,1,1,1,1,1,156.4939,1,1,1,1,1,1,122.46863,1,1,1,1,1,110.94615,1,172.3875,1,173.82771,160.9769,129.52164,1,1,1,1,1,134.64793,1,1,1,1,164.90552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114.0405044,0.74001217,113.0332284,Esi+
639,111.919075,99.161285,122.526474,1,130.1072,114.250015,165.67406,1,107.35097,1,120.55327,222.45468,1,1,1,219.42993,222.73264,519.422,603.1038,545.9972,966.3616,1124.5424,900.6614,1,291.7,250.93816,343.87125,465.89175,1,1,230.8107,187.73416,125.42961,147.16113,1,1,241.11378,1,1,1,1,1,120.45604,203.30804,140.82356,110.235886,110.235886,1,1,184.74513,1,1,138.61699,94.98547,94.98547,87.89753,87.89753,114.0918356,3.7194645,113.0845596,Esi+
349,171.77814,1,1,220.05457,1,1,1,1,1,1,1,1,1,1,1,130.80034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,105.84972,1,1,1,1,1,114.0918637,0.8297214,113.0845877,Esi+
23,1,1,1,1,1,1,1,1,1,141.72131,1,1,1,1,1,1,1,1,1,1,167.2407,190.8596,1,138.62756,170.95131,1,1,1,1,1,162.04453,1,1,1,1,1,163.65309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114.9882902,0.72823024,113.9810142,Esi+
446,650.4204,612.8684,687.0623,687.55554,511.42493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82.18305,95.576324,1,1,1,1,117.30977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115.0396854,1.5149547,114.0324094,Esi+
3665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182.90164,308.13675,1,155.04245,1,1,1,1,75.60948,78.56358,103.35384,1,129.17307,129.17307,1,1,115.0546448,9.905296,114.0473688,Esi+
1756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115.0550355,6.5689864,114.0477595,Esi+
1870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.90164,1,134.95682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116.0534707,6.72766,115.0461947,Esi+
448,248.10751,254.25807,223.99005,223.81004,165.04893,1,1,1,1,95.14505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,316.74442,277.3202,180.01253,100.138954,100.138954,1,1,116.0711499,1.586935,115.0638739,Esi+
2239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,851.6113,1127.8706,1118.9788,1,1,1,154.60684,154.60684,1,1,1,294.1631,546.58105,546.58105,953.39606,953.39606,116.1075959,7.5287,115.1003199,Esi+
1261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,137.47073,1,1,1,1,354.73425,1,359.60004,1,1,1,1,1,132.70226,1,124.86873,1,188.75378,188.75378,317.81302,317.81302,116.107838,5.8212833,115.100562,Esi+
185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,309.2543,373.03696,348.62308,1,1,1,486.26923,540.3862,434.68124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,273.00708,299.45383,351.38086,241.51653,1,1,1,1,1,1,1,1,1,1,1,1,116.9864408,0.73125213,115.9791648,Esi+
543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2773.7468,3331.8257,3384.934,2519.0776,1,1,198.70416,198.70416,683.7582,924.8594,952.7864,600.12616,1394.4792,1394.4792,2361.7688,2361.7688,117.0489807,3.0300002,116.0417047,Esi+
3315,1,152.1504,1,1,170.81013,1,1,1,1,1,1,1,1,1,1,1,1,116.63528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100.598595,1,1,150.69945,1,952.3341,919.7942,667.9765,174.59749,174.59749,240.73856,240.73856,1,1,1,1,622.8095,622.8095,764.114,764.114,117.0704063,9.366727,116.0631303,Esi+
1757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117.0704752,6.6035514,116.0631992,Esi+
2426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189.96097,1,1,1,1,1,1,1,1,1,1,1,1,117.0705871,7.9303117,116.0633111,Esi+
161,1,1,1,1,1,1,1,1,1,1,1,1,185.3466,162.36362,1,1,1,1,1,1,207.64844,228.63179,165.15425,173.68568,1,1,1,1,1,1,170.33824,1,1,1,1,179.66687,185.45691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117.9980394,0.72875667,116.9907634,Esi+
364,1,1,286.83823,240.47658,256.76102,144.17084,384.7585,1,121.80506,325.88004,311.24753,222.27562,222.36716,442.81567,198.23062,151.88345,1,271.33606,204.32324,225.41823,398.90314,444.0922,378.70422,203.1896,345.47473,266.77084,169.68947,275.12997,206.74928,402.7883,340.32776,372.44098,219.42046,1,1,1,241.35712,1,289.53192,1,160.17032,306.74603,370.578,173.8621,385.9636,117.191025,117.191025,1,1,77.717285,1,183.16629,1,1,1,1,1,118.0862684,0.88061816,117.0789924,Esi+
366,29652.52,29100.352,31369.998,30516.236,25518.037,12024.531,14195.868,13991.6,11912.929,13563.063,13460.135,12786.231,14398.564,14148.386,14637.859,16343.331,15114.895,10562.411,12057.192,11075.916,12945.184,14016.898,11970.203,13157.131,13930.439,11967.252,9942.103,14544.784,10728.029,15910.514,16785.031,14516.806,11752.543,12994.54,10903.338,12830.123,13111.367,11101.386,12248.462,12751.774,10623.148,20936.377,22131.637,22501.047,17771.855,10544.975,10544.975,9578.861,9578.861,14475.867,14774.527,15130.417,11891.892,10945.75,10945.75,11974.894,11974.894,118.1232614,0.87269443,117.1159854,Esi+
196,1,1,1,1,1,73.647224,1,1,1,1,86.414444,1,1,98.973785,1,104.75173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107.39325,1,1,1,1,1,1,1,1,1,1,72.98372,105.56422,1,90.677284,1,1,1,1,1,1,1,1,1,1,1,1,118.985234,0.7292431,117.977958,Esi+
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180.05841,215.45906,147.16939,169.1397,1,1,1,1,1,1,1,128.20099,1,1,1,163.11055,197.6034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,119.0186093,0.7357108,118.0113333,Esi+
3481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,368.66492,1,1,1,1,1,1,1,1,1,1,1,377.5788,1,1,485.7947,1,1,1,1,1,1,105.10481,1,1,1,1,1,1,1,1,1,1,1,1,119.0496143,9.592119,118.0423383,Esi+
1660,299.003,257.1593,1,196.41463,129.34166,1,1,124.03737,197.18997,1,104.85036,1,1,126.641365,171.99303,149.59494,121.17819,149.9367,134.83293,1,1,1,1,1,1,1,1,152.14894,139.97365,1,144.6177,1,151.97672,1,1,138.60924,1,87.2139,180.88582,155.16232,137.52574,212.65662,1,158.36296,1,639.48126,639.48126,483.3827,483.3827,383.26495,1,193.87723,122.15535,357.13922,357.13922,364.22202,364.22202,119.0711253,6.4330754,118.0638493,Esi+
5571,1,1,1,1,1,1,1,1,1,173.85892,143.6285,1,1,1,1,1,1,1,1,1,128.80046,103.92345,1,1,1,1,1,1,1,1,1,1,175.35815,169.06868,137.76361,1,142.97614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,119.0715242,14.083479,118.0642482,Esi+
